# Astrax offline transition dataset
# state values are finite and bounded to [-1, 1]
action,reward,terminal,state,next_state
5,0.103033058,0,-0.124427937;0.378917515;0.0034009614;-0.00688131945;-0.230251789;-0.003183797;-0.340366811;0.113181069;-0.00122042745;-0.00190171693;-0.000282117253;-0.00114986056;-0.00384871894;0.00276638777;-0.00245065289;-0.00495154317;-0.00103952596;0.00383039052;0.00316790235;-0.00362071954;-0.00314147281;-0.000428606349;-0.000930820708;0.00155203894;-0.000417147065;-0.00852015149;0.000920702005;-5.30565449e-05;-0.00110968424;0.00548835378;-0.00325374934;0.00411685603,-0.125310898;0.378886461;0.00434665708;-0.00658335071;-0.230174169;0.109849259;-0.339967966;0.112525403;-0.00178916589;-0.00218246854;3.31536576e-05;0.000260044821;-0.0049856971;0.00338557432;-0.00363124534;-0.00405634614;-0.000640058657;0.00398333883;0.00243530725;-0.00509554567;-0.00390496547;0.000698747928;-0.000130898261;0.000213220133;-0.000570988224;-0.00736622559;0.000957582204;2.46763302e-05;-0.000707813364;0.00428491738;-0.00258477195;0.00420712307
0,0.10063494,0,-0.125310898;0.378886461;0.00434665708;-0.00658335071;-0.230174169;0.109849259;-0.339967966;0.112525403;-0.00178916589;-0.00218246854;3.31536576e-05;0.000260044821;-0.0049856971;0.00338557432;-0.00363124534;-0.00405634614;-0.000640058657;0.00398333883;0.00243530725;-0.00509554567;-0.00390496547;0.000698747928;-0.000130898261;0.000213220133;-0.000570988224;-0.00736622559;0.000957582204;2.46763302e-05;-0.000707813364;0.00428491738;-0.00258477195;0.00420712307,-0.235945836;0.377627164;0.00571826473;-0.0077870558;-0.22932595;0.108685978;-0.340093076;0.113277271;-0.00193522568;-0.00165317766;0.000694815419;0.000524115865;-0.00584886177;0.00196905714;-0.00225233496;-0.00513708452;-0.00207715319;0.00378700253;0.0022016468;-0.00491050538;-0.00491249561;0.00123505096;0.000828632386;-0.000375695119;-0.00119687081;-0.006940722;0.000369550369;0.00016219735;-0.000905978261;0.00282111019;-0.0032299736;0.00446600327
3,-0.083658725,0,-0.235945836;0.377627164;0.00571826473;-0.0077870558;-0.22932595;0.108685978;-0.340093076;0.113277271;-0.00193522568;-0.00165317766;0.000694815419;0.000524115865;-0.00584886177;0.00196905714;-0.00225233496;-0.00513708452;-0.00207715319;0.00378700253;0.0022016468;-0.00491050538;-0.00491249561;0.00123505096;0.000828632386;-0.000375695119;-0.00119687081;-0.006940722;0.000369550369;0.00016219735;-0.000905978261;0.00282111019;-0.0032299736;0.00446600327,-0.234005839;0.375574201;0.0047343038;-0.136013225;-0.228935912;0.108348958;-0.338697672;0.112750724;-0.00227309298;-0.00224294234;0.000292093522;0.000212583225;-0.00627455022;0.00140296575;-0.00216616318;-0.00486161793;-0.00140389381;0.00469847582;0.00140179694;-0.00538125401;-0.0039174906;0.0015169027;0.000789024285;-0.00160470477;-0.00178540731;-0.00595592381;0.00137601886;-0.000341510982;-0.000574191567;0.00358892721;-0.00341849332;0.00301040127
6,0.119329564,0,-0.234005839;0.375574201;0.0047343038;-0.136013225;-0.228935912;0.108348958;-0.338697672;0.112750724;-0.00227309298;-0.00224294234;0.000292093522;0.000212583225;-0.00627455022;0.00140296575;-0.00216616318;-0.00486161793;-0.00140389381;0.00469847582;0.00140179694;-0.00538125401;-0.0039174906;0.0015169027;0.000789024285;-0.00160470477;-0.00178540731;-0.00595592381;0.00137601886;-0.000341510982;-0.000574191567;0.00358892721;-0.00341849332;0.00301040127,-0.234109849;0.373746127;0.00353776617;-0.136823133;-0.229458913;0.109206878;-0.468027234;0.113936424;-0.00182283507;-0.00349400635;0.00128100929;0.000467023405;-0.00738568511;0.00022295455;-0.00230423757;-0.00596823543;-0.00189165818;0.00428854767;0.000759021728;-0.00598187232;-0.00539794471;0.000466465252;-5.10950922e-05;-0.000966194202;-0.00240278523;-0.00605457602;0.000893266872;0.000552802521;-0.000291500502;0.00218320242;-0.00352554675;0.00434963591
2,0.101896726,0,-0.234109849;0.373746127;0.00353776617;-0.136823133;-0.229458913;0.109206878;-0.468027234;0.113936424;-0.00182283507;-0.00349400635;0.00128100929;0.000467023405;-0.00738568511;0.00022295455;-0.00230423757;-0.00596823543;-0.00189165818;0.00428854767;0.000759021728;-0.00598187232;-0.00539794471;0.000466465252;-5.10950922e-05;-0.000966194202;-0.00240278523;-0.00605457602;0.000893266872;0.000552802521;-0.000291500502;0.00218320242;-0.00352554675;0.00434963591,-0.234419107;0.371886015;-0.108358949;-0.137902811;-0.229327559;0.107866623;-0.466761708;0.115048088;-0.00177914009;-0.00250772387;1.26675004e-05;0.00108760502;-0.00852515176;-0.000893832068;-0.00118975365;-0.00707811303;-0.00168060081;0.0043309601;-0.000509927806;-0.00552053703;-0.00440478884;0.00103049958;-8.06614917e-05;-0.00103110424;-0.00145107438;-0.00577206723;0.00119375833;0.00202852557;-0.000953546027;0.00157120265;-0.00229133433;0.00405306835
5,-0.114629865,0,-0.234419107;0.371886015;-0.108358949;-0.137902811;-0.229327559;0.107866623;-0.466761708;0.115048088;-0.00177914009;-0.00250772387;1.26675004e-05;0.00108760502;-0.00852515176;-0.000893832068;-0.00118975365;-0.00707811303;-0.00168060081;0.0043309601;-0.000509927806;-0.00552053703;-0.00440478884;0.00103049958;-8.06614917e-05;-0.00103110424;-0.00145107438;-0.00577206723;0.00119375833;0.00202852557;-0.000953546027;0.00157120265;-0.00229133433;0.00405306835,-0.23324728;0.37035802;-0.109208368;-0.13733694;-0.228560299;0.221291795;-0.465599269;0.1146819;-0.000807451608;-0.00204937789;0.00130306778;0.00106290134;-0.00844001491;0.0004140237;-0.000534270599;-0.0083521083;-0.000554228551;0.0036855028;-0.00145912799;-0.00484161219;-0.00411532214;-0.000247370801;-0.00123070204;-0.00209802412;-0.000142621226;-0.00662775664;0.000735729351;0.00292982161;-0.000950514805;0.000463370234;-0.002147472;0.00281097088
0,0.104459725,0,-0.23324728;0.37035802;-0.109208368;-0.13733694;-0.228560299;0.221291795;-0.465599269;0.1146819;-0.000807451608;-0.00204937789;0.00130306778;0.00106290134;-0.00844001491;0.0004140237;-0.000534270599;-0.0083521083;-0.000554228551;0.0036855028;-0.00145912799;-0.00484161219;-0.00411532214;-0.000247370801;-0.00123070204;-0.00209802412;-0.000142621226;-0.00662775664;0.000735729351;0.00292982161;-0.000950514805;0.000463370234;-0.002147472;0.00281097088,-0.347707003;0.369008303;-0.110377006;-0.137997001;-0.228446379;0.221754447;-0.463562995;0.11410737;-0.00228441553;-0.00257301331;0.00145306299;0.002443376;-0.00855390821;-0.00050268718;-0.000646847126;-0.00853616651;0.000286478433;0.00241064606;-0.00171565951;-0.00546221808;-0.00327139627;-0.00133048987;-0.00252850959;-0.00124426431;-0.00158448901;-0.00670317747;0.000144722464;0.00411130581;0.00013449468;0.000654840202;-0.00320540275;0.00278042187
3,0.0673583969,0,-0.347707003;0.369008303;-0.110377006;-0.137997001;-0.228446379;0.221754447;-0.463562995;0.11410737;-0.00228441553;-0.00257301331;0.00145306299;0.002443376;-0.00855390821;-0.00050268718;-0.000646847126;-0.00853616651;0.000286478433;0.00241064606;-0.00171565951;-0.00546221808;-0.00327139627;-0.00133048987;-0.00252850959;-0.00124426431;-0.00158448901;-0.00670317747;0.000144722464;0.00411130581;0.00013449468;0.000654840202;-0.00320540275;0.00278042187,-0.348008454;0.368933022;-0.111537561;-0.00950295106;-0.228317901;0.22259137;-0.463887155;0.114438847;-0.00260594487;-0.00264948024;1.36998715e-05;0.00231817388;-0.00735586556;-0.00191361643;-0.00121540204;-0.00970445294;0.000563074951;0.0011990827;-0.00156197348;-0.00560465502;-0.00203695777;-0.00206540199;-0.00156435883;-0.00129185268;-0.00268364605;-0.00666404469;-0.00037989291;0.00420099916;0.00150938146;0.000276635081;-0.00434376998;0.00220697513
7,0.108905368,0,-0.348008454;0.368933022;-0.111537561;-0.00950295106;-0.228317901;0.22259137;-0.463887155;0.114438847;-0.00260594487;-0.00264948024;1.36998715e-05;0.00231817388;-0.00735586556;-0.00191361643;-0.00121540204;-0.00970445294;0.000563074951;0.0011990827;-0.00156197348;-0.00560465502;-0.00203695777;-0.00206540199;-0.00156435883;-0.00129185268;-0.00268364605;-0.00666404469;-0.00037989291;0.00420099916;0.00150938146;0.000276635081;-0.00434376998;0.00220697513,-0.34785679;0.368507057;-0.111607559;-0.00896594115;-0.228704676;0.222991079;-0.462383211;0.233344197;-0.00336360512;-0.0016398367;-0.000384710089;0.00368827209;-0.0072280569;-0.00301695708;-0.00147297676;-0.0104312794;-3.41158011e-05;7.21425749e-06;-0.00106306281;-0.00439759251;-0.00128850853;-0.00301401829;-0.00183822634;-0.000831656565;-0.00158494082;-0.00588103849;0.000131944107;0.00312173227;0.00130839203;-0.000573030906;-0.00471963733;0.00167381624
2,0.103117265,0,-0.34785679;0.368507057;-0.111607559;-0.00896594115;-0.228704676;0.222991079;-0.462383211;0.233344197;-0.00336360512;-0.0016398367;-0.000384710089;0.00368827209;-0.0072280569;-0.00301695708;-0.00147297676;-0.0104312794;-3.41158011e-05;7.21425749e-06;-0.00106306281;-0.00439759251;-0.00128850853;-0.00301401829;-0.00183822634;-0.000831656565;-0.00158494082;-0.00588103849;0.000131944107;0.00312173227;0.00130839203;-0.000573030906;-0.00471963733;0.00167381624,-0.34739691;0.367334843;-0.224724814;-0.00950077642;-0.22750099;0.22290051;-0.460522532;0.233404249;-0.00418368354;-0.000794490916;0.000787508325;0.003280584;-0.00663526123;-0.00326130609;-3.6397134e-05;-0.0106570162;-0.00103201543;0.0011095769;-0.000831894635;-0.00305116479;-0.00187306432;-0.00353855942;-0.000924914493;-0.000796785462;-0.00284922589;-0.00651561096;0.00142646884;0.00215236633;0.000729220978;-0.00076247775;-0.00575789344;0.000321671134
5,0.0819374993,0,-0.34739691;0.367334843;-0.224724814;-0.00950077642;-0.22750099;0.22290051;-0.460522532;0.233404249;-0.00418368354;-0.000794490916;0.000787508325;0.003280584;-0.00663526123;-0.00326130609;-3.6397134e-05;-0.0106570162;-0.00103201543;0.0011095769;-0.000831894635;-0.00305116479;-0.00187306432;-0.00353855942;-0.000924914493;-0.000796785462;-0.00284922589;-0.00651561096;0.00142646884;0.00215236633;0.000729220978;-0.00076247775;-0.00575789344;0.000321671134,-0.345503688;0.367288798;-0.223927796;-0.00929805171;-0.227821574;0.0935655385;-0.458457977;0.232212409;-0.00426500989;4.69879596e-05;0.00218147528;0.00450303871;-0.00666711992;-0.00352317514;0.000748302613;-0.0118923429;0.00038839574;0.0009847295;-5.72932186e-06;-0.0024908504;-0.00238691363;-0.00400579907;-0.00210207701;-0.000422449928;-0.00265726121;-0.00653814385;0.000156349503;0.000821425579;0.000555436709;-0.00115729228;-0.00658215256;0.00117296225
0,0.100030862,0,-0.345503688;0.367288798;-0.223927796;-0.00929805171;-0.227821574;0.0935655385;-0.458457977;0.232212409;-0.00426500989;4.69879596e-05;0.00218147528;0.00450303871;-0.00666711992;-0.00352317514;0.000748302613;-0.0118923429;0.00038839574;0.0009847295;-5.72932186e-06;-0.0024908504;-0.00238691363;-0.00400579907;-0.00210207701;-0.000422449928;-0.00265726121;-0.00653814385;0.000156349503;0.000821425579;0.000555436709;-0.00115729228;-0.00658215256;0.00117296225,-0.455534548;0.366095722;-0.222229302;-0.00986710936;-0.226122394;0.0948604122;-0.45666945;0.231396243;-0.00323645677;-0.000487538375;0.00285246456;0.00557290716;-0.00624151761;-0.0022555904;0.000644920219;-0.0112615721;-0.000337843492;0.000493473315;-0.00028671138;-0.00160510675;-0.00254944945;-0.00549765024;-0.0012973987;-0.00167192379;-0.00121497794;-0.00622864161;-0.00122650107;-0.000452662469;0.00194103306;8.10244819e-05;-0.00566480728;0.000740284566
4,0.0680110827,0,-0.455534548;0.366095722;-0.222229302;-0.00986710936;-0.226122394;0.0948604122;-0.45666945;0.231396243;-0.00323645677;-0.000487538375;0.00285246456;0.00557290716;-0.00624151761;-0.0022555904;0.000644920219;-0.0112615721;-0.000337843492;0.000493473315;-0.00028671138;-0.00160510675;-0.00254944945;-0.00549765024;-0.0012973987;-0.00167192379;-0.00121497794;-0.00622864161;-0.00122650107;-0.000452662469;0.00194103306;8.10244819e-05;-0.00566480728;0.000740284566,-0.455769926;0.366074145;-0.221864223;-0.0112033999;-0.347067595;0.0938373059;-0.456915557;0.232334539;-0.00359268906;-0.000169167033;0.00291209109;0.00542487949;-0.00567625323;-0.00181982212;0.00200838875;-0.00986209325;0.000296079961;-0.000865040347;0.000246224809;-0.00164639531;-0.00131469721;-0.00423475355;-0.00189634471;-0.000920162885;-0.000780728646;-0.00596150337;-0.002436521;-0.00164939184;0.00124527537;0.00142901007;-0.00473664049;0.000448820589
7,0.109971009,0,-0.455769926;0.366074145;-0.221864223;-0.0112033999;-0.347067595;0.0938373059;-0.456915557;0.232334539;-0.00359268906;-0.000169167033;0.00291209109;0.00542487949;-0.00567625323;-0.00181982212;0.00200838875;-0.00986209325;0.000296079961;-0.000865040347;0.000246224809;-0.00164639531;-0.00131469721;-0.00423475355;-0.00189634471;-0.000920162885;-0.000780728646;-0.00596150337;-0.002436521;-0.00164939184;0.00124527537;0.00142901007;-0.00473664049;0.000448820589,-0.454727024;0.36415872;-0.22027418;-0.00974445511;-0.345392227;0.0926867723;-0.455533743;0.352305561;-0.00500210049;-0.0015921928;0.00221818313;0.00671646418;-0.0048977118;-0.00310894218;0.00287246425;-0.00896349177;0.000682217069;-0.000152497494;0.0015974741;-0.00205834326;-0.00276641035;-0.00403093779;-0.000539237866;-0.00193927053;-0.00172487274;-0.00593027705;-0.0010412191;-0.0031004562;0.00267032115;3.41486884e-05;-0.00390974618;0.0013645998
2,-0.0289948974,0,-0.454727024;0.36415872;-0.22027418;-0.00974445511;-0.345392227;0.0926867723;-0.455533743;0.352305561;-0.00500210049;-0.0015921928;0.00221818313;0.00671646418;-0.0048977118;-0.00310894218;0.00287246425;-0.00896349177;0.000682217069;-0.000152497494;0.0015974741;-0.00205834326;-0.00276641035;-0.00403093779;-0.000539237866;-0.00193927053;-0.00172487274;-0.00593027705;-0.0010412191;-0.0031004562;0.00267032115;3.41486884e-05;-0.00390974618;0.0013645998,-0.454579502;0.362239957;-0.345855355;-0.0087112179;-0.344852448;0.0936567485;-0.455313116;0.351499796;-0.00453924527;-0.00214362121;0.00154513773;0.00705583859;-0.00444110297;-0.00338160875;0.00410951767;-0.00856097229;0.0018465668;-0.000897970342;0.00163541851;-0.00306536024;-0.00273851934;-0.0049825483;-0.00167874014;-0.000747684739;-0.00114848581;-0.00498801749;4.87084035e-05;-0.00434379093;0.00295376522;-0.000589201692;-0.00391065981;0.0026388783
5,-0.0973241404,0,-0.454579502;0.362239957;-0.345855355;-0.0087112179;-0.344852448;0.0936567485;-0.455313116;0.351499796;-0.00453924527;-0.00214362121;0.00154513773;0.00705583859;-0.00444110297;-0.00338160875;0.00410951767;-0.00856097229;0.0018465668;-0.000897970342;0.00163541851;-0.00306536024;-0.00273851934;-0.0049825483;-0.00167874014;-0.000747684739;-0.00114848581;-0.00498801749;4.87084035e-05;-0.00434379093;0.00295376522;-0.000589201692;-0.00391065981;0.0026388783,-0.452204913;0.361967504;-0.346032947;-0.00906592421;-0.344697148;0.218195945;-0.455659539;0.350012392;-0.00475034583;-0.00286004785;0.00206096354;0.0063242442;-0.00516783632;-0.00345821469;0.00529866433;-0.00912487134;0.00252092024;-0.00206877058;0.000990138971;-0.00255310908;-0.00248064566;-0.00496842852;-0.00117085688;-0.000405330327;-0.00117417052;-0.00642771088;0.00117571943;-0.00344184041;0.00249700109;0.000613399607;-0.00482880464;0.00155439111
1,0.107197873,0,-0.452204913;0.361967504;-0.346032947;-0.00906592421;-0.344697148;0.218195945;-0.455659539;0.350012392;-0.00475034583;-0.00286004785;0.00206096354;0.0063242442;-0.00516783632;-0.00345821469;0.00529866433;-0.00912487134;0.00252092024;-0.00206877058;0.000990138971;-0.00255310908;-0.00248064566;-0.00496842852;-0.00117085688;-0.000405330327;-0.00117417052;-0.00642771088;0.00117571943;-0.00344184041;0.00249700109;0.000613399607;-0.00482880464;0.00155439111,-0.452713251;0.479165375;-0.346835345;-0.00892472453;-0.344451964;0.216943964;-0.455534756;0.348064482;-0.00370079093;-0.00146713038;0.00173065765;0.0076331459;-0.00482309889;-0.00239381194;0.00613268605;-0.00809771102;0.0015883008;-0.00353743555;0.00217364635;-0.00194336823;-0.000992536545;-0.00583721045;-0.00239733094;-0.000994881615;-0.00162228884;-0.00749924686;0.00259342464;-0.00301592494;0.00166567811;0.000348495465;-0.00494643673;0.00217917748
4,-0.0833385661,0,-0.452713251;0.479165375;-0.346835345;-0.00892472453;-0.344451964;0.216943964;-0.455534756;0.348064482;-0.00370079093;-0.00146713038;0.00173065765;0.0076331459;-0.00482309889;-0.00239381194;0.00613268605;-0.00809771102;0.0015883008;-0.00353743555;0.00217364635;-0.00194336823;-0.000992536545;-0.00583721045;-0.00239733094;-0.000994881615;-0.00162228884;-0.00749924686;0.00259342464;-0.00301592494;0.00166567811;0.000348495465;-0.00494643673;0.00217917748,-0.451799154;0.477772802;-0.345206618;-0.00939027779;-0.233410537;0.215387672;-0.453720301;0.346193403;-0.00244449475;-0.00166757102;0.000370260328;0.00731836585;-0.00361711229;-0.00356971705;0.00608425029;-0.00756576657;0.000398753327;-0.00326182391;0.00203796686;-0.00274083344;-0.000953173556;-0.0053800079;-0.00227107527;-0.00232932158;-0.00279326062;-0.00666629337;0.00329639856;-0.00247515202;0.000938561221;-0.000663449289;-0.0050254357;0.00181507331
7,0.10054975,0,-0.451799154;0.477772802;-0.345206618;-0.00939027779;-0.233410537;0.215387672;-0.453720301;0.346193403;-0.00244449475;-0.00166757102;0.000370260328;0.00731836585;-0.00361711229;-0.00356971705;0.00608425029;-0.00756576657;0.000398753327;-0.00326182391;0.00203796686;-0.00274083344;-0.000953173556;-0.0053800079;-0.00227107527;-0.00232932158;-0.00279326062;-0.00666629337;0.00329639856;-0.00247515202;0.000938561221;-0.000663449289;-0.0050254357;0.00181507331,-0.450248688;0.477919668;-0.343876362;-0.00816114247;-0.231615782;0.21431385;-0.451325446;0.456743151;-0.00326520228;-0.00140588405;0.000988200074;0.00589494035;-0.00332795503;-0.00382299395;0.00750339311;-0.00826201309;0.00161968987;-0.00327271363;0.00132733723;-0.00308293244;-0.00130991079;-0.0064157946;-0.00241089426;-0.00280183414;-0.00389471254;-0.00795556232;0.00346219703;-0.00110368559;0.00107852905;0.000270524761;-0.00589688076;0.00277214125
2,0.00333782099,1,-0.450248688;0.477919668;-0.343876362;-0.00816114247;-0.231615782;0.21431385;-0.451325446;0.456743151;-0.00326520228;-0.00140588405;0.000988200074;0.00589494035;-0.00332795503;-0.00382299395;0.00750339311;-0.00826201309;0.00161968987;-0.00327271363;0.00132733723;-0.00308293244;-0.00130991079;-0.0064157946;-0.00241089426;-0.00280183414;-0.00389471254;-0.00795556232;0.00346219703;-0.00110368559;0.00107852905;0.000270524761;-0.00589688076;0.00277214125,-0.449807882;0.477951735;-0.216596097;-0.00790153071;-0.230468288;0.213117406;-0.451324552;0.454658061;-0.00218741922;-0.000731707667;0.000928407302;0.00715760607;-0.0046139406;-0.00426657079;0.00889015943;-0.00755848596;0.000884085661;-0.00402164925;0.00102648267;-0.00232540863;-0.00249257474;-0.00555358361;-0.00111395132;-0.00280926051;-0.00254566828;-0.00874439813;0.00341566466;-0.00197768304;0.00257432368;-0.000428924104;-0.00702204043;0.00273733702
